Bed code,Set date,Station number,Haul number,Samplers initials,SizeClass,Species code,Basket ID,Total number,Total weight (kg),Species name
EK1,2016-4-20,G18,37,JM,,99997,,,17.660,Unsorted catch and debris
EK1,2016-4-20,G18,37,JM,,80160,,1,2.740,Sunflower sea star
EK1,2016-4-20,G18,37,JM,,68560,,2,0.020,Tanner crab
EK1,2016-4-20,G18,37,JM,,10110,,4,0.050,Arrowtooth flounder
EK1,2016-4-20,G18,37,JM,,10180,,1,0.010,Dover sole
EK1,2016-4-20,G18,37,JM,,66031,,1,0.005,Pink shrimp
EK1,2016-4-20,G18,37,JM,,99997,,,15.840,Unsorted catch and debris
EK1,2016-4-20,G18,37,JM,,99997,,,7.660,Unsorted catch and debris
EK1,2016-4-20,G18,37,JM,,99997,,,18.040,Unsorted catch and debris
EK1,2016-4-20,G18,37,JM,,99997,,,7.620,Unsorted catch and debris
EK1,2016-4-20,H16,38,MDS,2,74120,FF,1,0.010,Weathervane scallop
EK1,2016-4-20,H16,38,MDS,1,74120,N,21,6.040,Weathervane scallop
EK1,2016-4-20,H16,38,MDS,3,74120,,,3.160,Empty shells
EK1,2016-4-20,H16,38,MDS,,99997,,,28.020,Unsorted catch and debris
EK1,2016-4-20,H16,38,MDS,,10130,,1,0.250,Flathead sole
EK1,2016-4-20,H16,38,MDS,,10180,,1,0.270,Dover sole
EK1,2016-4-20,H16,38,MDS,,435,,1,0.110,Bering skate
EK1,2016-4-20,H16,38,MDS,,99997,,,4.800,Unsorted catch and debris
EK1,2016-4-20,H16,38,MDS,,99997,,,12.520,Unsorted catch and debris
EK1,2016-4-20,H16,38,MDS,,99997,,,27.900,Unsorted catch and debris
EK1,2016-4-21,L04,39,MDS,1,74120,,21,5.060,Weathervane scallop
EK1,2016-4-21,L04,39,MDS,3,74120,,1,0.110,Clapper
EK1,2016-4-21,L04,39,MDS,3,74120,,,1.960,Empty shells
EK1,2016-4-21,L04,39,MDS,,99997,,,10.040,Unsorted catch and debris
EK1,2016-4-21,L04,39,MDS,,99997,,,9.640,Unsorted catch and debris
EK1,2016-4-21,L04,39,MDS,,99997,,,13.800,Unsorted catch and debris
EK1,2016-4-21,L04,39,MDS,,99997,,,15.280,Unsorted catch and debris
EK1,2016-4-21,L04,39,MDS,,99997,,,7.380,Unsorted catch and debris
EK1,2016-4-21,L04,39,MDS,,440,,1,0.800,Longnose skate
EK1,2016-4-21,L04,39,MDS,,80810,,,0.290,Leafy flat sea star
EK1,2016-4-21,L04,39,MDS,,10180,,1,0.013,Dover sole
EK1,2016-4-21,J11,40,JM,1,74120,,8,1.910,Weathervane scallop
EK1,2016-4-21,J11,40,JM,3,74120,,2,0.550,Clapper
EK1,2016-4-21,J11,40,JM,3,74120,,,0.460,Empty shells
EK1,2016-4-21,J11,40,JM,,99999,,,4.700,Natural debris
EK1,2016-4-21,J11,40,JM,,99997,,,12.160,Unsorted catch and debris
EK1,2016-4-21,J11,40,JM,,99997,,,9.720,Unsorted catch and debris
EK1,2016-4-21,J11,40,JM,,99997,,,9.300,Unsorted catch and debris
EK1,2016-4-21,J11,40,JM,,99997,,,12.000,Unsorted catch and debris
EK1,2016-4-21,J11,40,JM,,99997,,,10.160,Unsorted catch and debris
EK1,2016-4-21,J11,40,JM,,99997,,,16.660,Unsorted catch and debris
EK1,2016-4-21,J11,40,JM,,68560,SF,10,0.010,Tanner crab
EK1,2016-4-21,J11,40,JM,,80810,,4,2.100,Leafy flat sea star
EK1,2016-4-21,J11,40,JM,,68560,,24,0.040,Tanner crab
EK1,2016-4-21,J11,40,JM,,23010,,1,0.010,Eulachon
EK1,2016-4-21,I12,41,JM,1,74120,,16,4.610,Weathervane scallop
EK1,2016-4-21,I12,41,JM,3,74120,,4,0.770,Clapper
EK1,2016-4-21,I12,41,JM,3,74120,,,1.560,Empty shells
EK1,2016-4-21,I12,41,JM,,99997,,,20.640,Unsorted catch and debris
EK1,2016-4-21,I12,41,JM,,99997,,,5.980,Unsorted catch and debris
EK1,2016-4-21,I12,41,JM,,99997,,,4.120,Unsorted catch and debris
EK1,2016-4-21,I12,41,JM,,99997,,,14.660,Unsorted catch and debris
EK1,2016-4-21,I12,41,JM,,99997,,,32.660,Unsorted catch and debris
EK1,2016-4-21,I12,41,JM,,68560,SF,6,0.010,Tanner crab
EK1,2016-4-21,I12,41,JM,,435,,1,1.420,Bering skate
EK1,2016-4-21,I12,41,JM,,10110,,2,0.020,Arrowtooth flounder
EK1,2016-4-21,I12,41,JM,,80810,,,0.220,Leafy flat sea star
EK1,2016-4-21,I12,41,JM,,23010,,1,0.010,Eulachon
EK1,2016-4-21,I12,41,JM,,66031,,1,0.010,Pink shrimp
EK1,2016-4-21,J14,42,JM,1,74120,,12,3.400,Weathervane scallop
EK1,2016-4-21,J14,42,JM,3,74120,,2,1.070,Clapper
EK1,2016-4-21,J14,42,JM,3,74120,,,1.180,Empty shells
EK1,2016-4-21,J14,42,JM,,99997,,,15.160,Unsorted catch and debris
EK1,2016-4-21,J14,42,JM,,80810,,,0.530,Leafy flat sea star
EK1,2016-4-21,J14,42,JM,,83020,,1,0.550,Basketstar
EK1,2016-4-21,J14,42,JM,,441,,3,0.220,Longnose skate egg case
EK1,2016-4-21,J14,42,JM,,10180,,1,0.300,Dover sole
EK1,2016-4-21,J14,42,JM,,23010,,1,0.020,Eulachon
EK1,2016-4-21,J14,42,JM,,99997,,,27.540,Unsorted catch and debris
EK1,2016-4-21,J14,42,JM,,99997,,,20.000,Unsorted catch and debris
EK1,2016-4-21,I15,43,JM,2,74120,M,2,0.090,Weathervane scallop
EK1,2016-4-21,I15,43,JM,1,74120,,6,1.480,Weathervane scallop
EK1,2016-4-21,I15,43,JM,3,74120,,,1.360,Empty shells
EK1,2016-4-21,I15,43,JM,,99997,,,24.300,Unsorted catch and debris
EK1,2016-4-21,I15,43,JM,,99997,,,24.140,Unsorted catch and debris
EK1,2016-4-21,I15,43,JM,,99997,,,15.000,Unsorted catch and debris
EK1,2016-4-21,I15,43,JM,,99997,,,11.460,Unsorted catch and debris
EK1,2016-4-21,J18,44,JM,2,74120,,1,0.086,Weathervane scallop
EK1,2016-4-21,J18,44,JM,1,74120,,31,8.560,Weathervane scallop
EK1,2016-4-21,J18,44,JM,3,74120,,6,1.210,Clapper
EK1,2016-4-21,J18,44,JM,3,74120,,,1.180,Empty shells
EK1,2016-4-21,J18,44,JM,,99997,,,17.040,Unsorted catch and debris
EK1,2016-4-21,J18,44,JM,,80160,,1,0.840,Sunflower sea star
EK1,2016-4-21,J18,44,JM,,68560,SF,3,0.005,Tanner crab
EK1,2016-4-21,J18,44,JM,,83020,,7,2.580,Basketstar
EK1,2016-4-21,J18,44,JM,,80810,,1,0.420,Leafy flat sea star
EK1,2016-4-21,J18,44,JM,,10180,,1,0.180,Dover sole
EK1,2016-4-21,J18,44,JM,,99997,,,8.600,Unsorted catch and debris
EK1,2016-4-21,J18,44,JM,,99997,,,9.100,Unsorted catch and debris
EK1,2016-4-21,I17,45,MDS,2,74120,,1,0.010,Weathervane scallop
EK1,2016-4-21,I17,45,MDS,1,74120,,13,3.740,Weathervane scallop
EK1,2016-4-21,I17,45,MDS,3,74120,,,1.880,Weathervane scallop
EK1,2016-4-21,I17,45,MDS,,99997,,,22.800,Unsorted catch and debris
EK1,2016-4-21,I17,45,MDS,,99997,,,5.420,Unsorted catch and debris
EK1,2016-4-21,I17,45,MDS,,99997,,,12.220,Unsorted catch and debris
EK1,2016-4-21,I17,45,MDS,,99997,,,17.600,Unsorted catch and debris
EK1,2016-4-21,I17,45,MDS,,80810,,1,1.380,Leafy flat sea star
EK1,2016-4-21,I17,45,MDS,,68560,SF,4,0.007,Tanner crab
EK1,2016-4-21,I17,45,MDS,,83020,,1,1.140,Basketstar
EK1,2016-4-21,I17,45,MDS,,420,,1,0.040,Big skate
EK1,2016-4-21,I17,45,MDS,,66031,,1,0.003,Pink shrimp
EK1,2016-4-21,G15,46,JM,1,74120,,33,11.060,Weathervane scallop
EK1,2016-4-21,G15,46,JM,3,74120,,,0.700,Empty shells
EK1,2016-4-21,G15,46,JM,,99997,,,15.180,Unsorted catch and debris
EK1,2016-4-21,G15,46,JM,,99997,,,13.240,Unsorted catch and debris
EK1,2016-4-21,G15,46,JM,,99997,,,16.900,Unsorted catch and debris
EK1,2016-4-21,G15,46,JM,,99997,,,24.710,Unsorted catch and debris
EK1,2016-4-21,G15,46,JM,,99997,,,21.220,Unsorted catch and debris
EK1,2016-4-21,F15,47,QTS,1,74120,,4,1.030,Weathervane scallop
EK1,2016-4-21,F15,47,QTS,3,74120,,,0.190,Empty shells
EK1,2016-4-21,F15,47,QTS,,99997,,,24.200,
EK1,2016-4-21,F15,47,QTS,,99997,,,18.280,
EK1,2016-4-21,F15,47,QTS,,99997,,,11.420,
EK1,2016-4-21,F15,47,QTS,,99997,,,11.600,
EK1,2016-4-21,F15,47,QTS,,99997,,,16.900,
EK1,2016-4-21,F15,47,QTS,,99997,,,15.300,
EK1,2016-4-21,F15,47,QTS,,80160,,1,0.320,Sunflower sea star
EK1,2016-4-21,F15,47,QTS,,80810,,,1.250,Leafy flat sea star
EK1,2016-4-21,F15,47,QTS,,441,,1,0.100,Longnose skate egg case
EK1,2016-4-21,F15,47,QTS,,10180,,1,0.170,Dover sole
EK1,2016-4-21,F15,47,QTS,,10170,,1,0.120,English sole
EK1,2016-4-21,F15,47,QTS,,10110,,2,0.002,Arrowtooth
EK1,2016-4-21,D16,48,QTS,,99997,,,19.520,unsorted catch and debris
EK1,2016-4-21,D16,48,QTS,,99997,,,14.040,unsorted catch and debris
EK1,2016-4-21,D16,48,QTS,,99997,,,14.640,unsorted catch and debris
EK1,2016-4-21,D16,48,QTS,,99997,,,11.860,unsorted catch and debris
EK1,2016-4-21,D16,48,QTS,,99997,,,24.680,unsorted catch and debris
EK1,2016-4-21,D16,48,QTS,,99997,,,14.000,unsorted catch and debris
EK1,2016-4-21,D16,48,QTS,,99997,,,8.220,unsorted catch and debris
EK1,2016-4-21,D16,48,QTS,,68560,,1,0.005,Tanner crab
EK1,2016-4-21,D16,48,QTS,,80810,,6,3.700,Leafy flat sea star
EK1,2016-4-21,D16,48,QTS,,10180,,2,0.360,Dover sole
EK1,2016-4-21,D16,48,QTS,,10110,,1,0.010,Arrowtooth
EK1,2016-4-21,D16,48,QTS,3,74120,,,0.490,Empty shells
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
